"letter","synapses","sex","treatment","time","ID","P1","P2","X","Y","age","animal","category","cell","r_a"
"HC","Glutamate","Male","PPP_and_HNMPA",27.41666667,"24527020.abf",-18.00537109,-43.64013672,172.54,576.26,39,100,2,"100.2.2",NA
"HC","Glutamate","Male","PPP_and_HNMPA",27.5,"24527020.abf",-29.33703041,-21.4024601,172.54,576.26,39,100,2,"100.2.2",NA
"HC","Glutamate","Male","PPP_and_HNMPA",27.58333333,"24527020.abf",-34.05119324,-20.0131073,172.54,576.26,39,100,2,"100.2.2",NA
"HC","Glutamate","Male","PPP_and_HNMPA",27.66666667,"24527020.abf",-30.5898571,-18.38282585,172.54,576.26,39,100,2,"100.2.2",NA
"HC","Glutamate","Male","PPP_and_HNMPA",27.75,"24527020.abf",-30.22846413,-22.29389381,172.54,576.26,39,100,2,"100.2.2",NA
"HC","Glutamate","Male","PPP_and_HNMPA",27.83333333,"24527020.abf",-31.57766151,-36.46047592,172.54,576.26,39,100,2,"100.2.2",NA
"HC","Glutamate","Male","PPP_and_HNMPA",27.91666667,"24527020.abf",-13.2590847,-21.80400658,172.54,576.26,39,100,2,"100.2.2",NA
"HC","Glutamate","Male","PPP_and_HNMPA",28,"24527020.abf",-15.76473808,-23.6993084,172.54,576.26,39,100,2,"100.2.2",NA
"HC","Glutamate","Male","PPP_and_HNMPA",28.08333333,"24527020.abf",-13.74897194,-19.242136,172.54,576.26,39,100,2,"100.2.2",NA
"HC","Glutamate","Male","PPP_and_HNMPA",28.16666667,"24527020.abf",-23.06486511,-14.51994228,172.54,576.26,39,100,2,"100.2.2",NA
"HG","Glutamate","Female","PPP_and_HNMPA",0,"24604014.abf",-116.2800064,-41.81711197,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",0.083333333,"24604014.abf",-28.41347122,-52.21718216,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",0.166666667,"24604014.abf",-65.96615601,-84.88705444,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",0.25,"24604014.abf",-51.68714142,-85.25647736,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",0.333333333,"24604014.abf",-86.38080597,-44.26655197,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",0.416666667,"24604014.abf",-74.63957214,-61.82218933,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",0.5,"24604014.abf",-111.8469238,-37.3840332,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",0.583333333,"24604014.abf",-18.34267044,-61.06727982,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",0.666666667,"24604014.abf",-83.29692841,-80.85552216,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",0.75,"24604014.abf",-104.1291885,-77.88407135,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",0.833333333,"24604014.abf",-56.97953033,-85.66605377,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",0.916666667,"24604014.abf",-126.5837021,-56.3932724,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",1,"24604014.abf",-54.12854767,-100.5152664,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",1.083333333,"24604014.abf",-120.7452087,-54.21688843,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",1.166666667,"24604014.abf",-86.89479065,-46.61158371,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",1.25,"24604014.abf",-145.0789642,-35.21567917,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",1.333333333,"24604014.abf",-97.70443726,-100.1458435,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",1.416666667,"24604014.abf",-73.26628113,-98.90104675,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",1.5,"24604014.abf",-126.9450912,-98.86891937,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",1.583333333,"24604014.abf",-109.3974838,-60.56936264,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",1.666666667,"24604014.abf",-79.23326874,-96.93346405,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",1.75,"24604014.abf",-39.72103882,-36.66928101,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",1.833333333,"24604014.abf",-25.24124908,-89.32816315,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",1.916666667,"24604014.abf",-92.84571838,-51.95215988,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",2,"24604014.abf",-115.7017746,-88.23595428,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",2.083333333,"24604014.abf",-127.3386078,-26.63060188,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",2.166666667,"24604014.abf",-106.5224075,-27.17670631,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",2.25,"24604014.abf",-40.69277954,-86.46914673,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",2.333333333,"24604014.abf",-73.38674164,-50.80373764,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",2.416666667,"24604014.abf",-47.88047409,-72.29453278,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",2.5,"24604014.abf",-65.95812225,-59.85460663,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",2.583333333,"24604014.abf",-88.26004791,-27.83524323,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",2.666666667,"24604014.abf",-61.6615715,-62.27192307,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",2.75,"24604014.abf",-21.53095436,-50.21747971,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",2.833333333,"24604014.abf",-91.59288788,-67.78917694,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",2.916666667,"24604014.abf",-82.967659,-53.06043243,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",3,"24604014.abf",-54.27310181,-21.31411934,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",3.083333333,"24604014.abf",-93.03845978,-36.27576447,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",3.166666667,"24604014.abf",-65.7171936,-56.56192017,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",3.25,"24604014.abf",-40.58837891,-81.48193359,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",3.333333333,"24604014.abf",-125.8528824,-66.64878082,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",3.416666667,"24604014.abf",-70.78472137,-68.95366669,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",3.5,"24604014.abf",-96.419487,-54.30522537,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",3.583333333,"24604014.abf",-33.05535507,-83.10418701,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",3.666666667,"24604014.abf",-51.00450897,-35.13536835,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",3.75,"24604014.abf",-80.97598267,-48.62734985,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",3.833333333,"24604014.abf",-117.9745331,-23.98039246,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",3.916666667,"24604014.abf",-61.15562057,-92.28354645,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",4,"24604014.abf",-89.8421402,-36.74155807,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",4.083333333,"24604014.abf",-89.69758606,-144.0188751,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",4.166666667,"24604014.abf",-120.576561,-39.39979935,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",4.25,"24604014.abf",-119.2434235,-55.76685715,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",4.333333333,"24604014.abf",-63.84598541,-52.24930573,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",4.416666667,"24604014.abf",-74.76003265,-42.41140366,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",4.5,"24604014.abf",-63.27578735,-50.45840454,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",4.583333333,"24604014.abf",-110.6583481,-67.93373871,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",4.666666667,"24604014.abf",-128.5512848,-71.78858948,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",4.75,"24604014.abf",-83.12024689,-106.3136063,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",4.833333333,"24604014.abf",-31.73828125,-52.49023438,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",4.916666667,"24604014.abf",-84.79871368,-27.4256649,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",5,"24604015.abf",-22.26980019,-64.38405609,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",5.083333333,"24604015.abf",-73.00125885,-48.58719635,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",5.166666667,"24604015.abf",-50.14519882,-134.3737183,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",5.25,"24604015.abf",-52.42598724,-63.41231537,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",5.333333333,"24604015.abf",-86.1720047,-47.1095047,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",5.416666667,"24604015.abf",-146.404068,-63.39625168,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",5.5,"24604015.abf",-74.76003265,-41.80105209,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",5.583333333,"24604015.abf",-124.7606812,-57.0116539,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",5.666666667,"24604015.abf",-113.8305664,-101.6235352,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",5.75,"24604015.abf",-32.87064362,-89.63333893,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",5.833333333,"24604015.abf",-94.9739151,-35.15946198,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",5.916666667,"24604015.abf",-81.13660431,-42.68445587,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",6,"24604015.abf",-96.67647552,-75.31417084,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",6.083333333,"24604015.abf",-85.16010284,-76.61518097,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",6.166666667,"24604015.abf",-23.16123581,-84.19638824,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",6.25,"24604015.abf",-98.1782608,-48.12943268,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",6.333333333,"24604015.abf",-102.4346619,-71.91708374,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",6.416666667,"24604015.abf",-108.6827316,-46.42687225,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",6.5,"24604015.abf",-53.50213242,-82.18865967,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",6.583333333,"24604015.abf",-70.5196991,-79.06462097,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",6.666666667,"24604015.abf",-56.42539597,-72.90488434,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",6.75,"24604015.abf",-90.51674652,-120.4239731,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",6.833333333,"24604015.abf",-71.28263855,-37.10295105,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",6.916666667,"24604015.abf",-63.50065613,-131.8600311,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",7,"24604015.abf",-74.66366577,-36.8218689,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",7.083333333,"24604015.abf",-139.6982269,-81.10447693,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",7.166666667,"24604015.abf",-138.0438538,-105.0848694,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",7.25,"24604015.abf",-123.3070755,-83.63422394,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",7.333333333,"24604015.abf",-82.28502655,-61.53307343,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",7.416666667,"24604015.abf",-81.58633423,-48.62734985,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",7.5,"24604015.abf",-119.5084457,-87.15981293,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",7.583333333,"24604015.abf",-135.2731781,-124.28685,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",7.666666667,"24604015.abf",-109.9435883,-26.3254261,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",7.75,"24604015.abf",-44.21033478,-74.11756134,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",7.833333333,"24604015.abf",-52.7070694,-44.16214752,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",7.916666667,"24604015.abf",-82.0842514,-46.68386459,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",8,"24604015.abf",-175.002243,-22.41435814,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",8.083333333,"24604015.abf",-86.04351044,-69.56401825,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",8.166666667,"24604015.abf",-130.5991669,-66.51226044,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",8.25,"24604015.abf",-86.9670639,-59.50124741,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",8.333333333,"24604015.abf",-121.3635864,-65.21124268,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",8.416666667,"24604015.abf",-123.1946411,-137.2327271,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",8.5,"24604015.abf",-110.4816666,-67.14670563,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",8.583333333,"24604015.abf",-38.17106628,-55.8712616,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",8.666666667,"24604015.abf",-191.2890015,-45.41497421,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",8.75,"24604015.abf",-139.0155945,-66.99411774,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",8.833333333,"24604015.abf",-120.8255157,-28.05207825,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",8.916666667,"24604015.abf",-87.46498871,-37.41615677,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",9,"24604015.abf",-48.56310272,-59.54943085,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",9.083333333,"24604015.abf",-141.2241058,-57.60594559,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",9.166666667,"24604015.abf",-31.01549721,-60.3123703,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",9.25,"24604015.abf",-78.39002228,-93.03845978,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",9.333333333,"24604015.abf",-156.7960968,-82.94356537,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",9.416666667,"24604015.abf",-71.10595703,-77.20947266,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",9.5,"24604015.abf",-126.599762,-58.24038696,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",9.583333333,"24604015.abf",-94.94179535,-80.90370941,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",9.666666667,"24604015.abf",-90.71751404,-30.90306282,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",9.75,"24604015.abf",-121.3555603,-47.50302124,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",9.833333333,"24604015.abf",-144.8059082,-45.92895508,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",9.916666667,"24604015.abf",-29.13625526,-40.1225853,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",10,"24604016.abf",-65.48429871,-38.62882996,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",10.08333333,"24604016.abf",-31.89086914,-87.43286133,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",10.16666667,"24604016.abf",-27.9075222,-162.7952118,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",10.25,"24604016.abf",-83.22464752,-81.39359283,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",10.33333333,"24604016.abf",-112.5215225,-91.7695694,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",10.41666667,"24604016.abf",-67.40369415,-35.05506134,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",10.5,"24604016.abf",-131.0408783,-52.30552292,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",10.58333333,"24604016.abf",-47.15768814,-84.99948883,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",10.66666667,"24604016.abf",-62.52891159,-89.38437653,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",10.75,"24604016.abf",-98.1782608,-82.30912018,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",10.83333333,"24604016.abf",-65.62082672,-81.48996735,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",10.91666667,"24604016.abf",-162.168808,-28.50181198,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",11,"24604016.abf",-54.50600052,-53.89564896,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",11.08333333,"24604016.abf",-156.5310822,-85.7303009,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",11.16666667,"24604016.abf",-133.5786591,-67.05033112,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",11.25,"24604016.abf",-148.2431488,-89.6493988,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",11.33333333,"24604016.abf",-104.9081879,-21.29002571,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",11.41666667,"24604016.abf",-130.3341522,-10.09489346,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",11.5,"24604016.abf",-74.11756134,-60.68982697,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",11.58333333,"24604016.abf",-112.0396652,-107.7672043,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",11.66666667,"24604016.abf",-42.8049202,-67.21897888,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",11.75,"24604016.abf",-70.85699463,-54.37750626,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",11.83333333,"24604016.abf",-70.3269577,-114.8826218,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",11.91666667,"24604016.abf",-51.91200638,-80.59853363,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",12,"24604016.abf",-119.1068954,-70.27877045,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",12.08333333,"24604016.abf",-128.4147491,-63.10713959,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",12.16666667,"24604016.abf",-87.54529572,-93.64881134,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",12.25,"24604016.abf",-82.63838959,-85.6901474,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",12.33333333,"24604016.abf",-74.97686768,-99.39093018,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",12.41666667,"24604016.abf",-37.84982681,-69.58811188,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",12.5,"24604016.abf",-67.72492981,-104.3460236,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",12.58333333,"24604016.abf",-56.83497238,-103.2216949,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",12.66666667,"24604016.abf",-51.88791275,-59.2121315,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",12.75,"24604016.abf",-113.637825,-40.39563751,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",12.83333333,"24604016.abf",-104.2978363,-84.7665863,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",12.91666667,"24604016.abf",-109.6303864,-46.7641716,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",13,"24604016.abf",-101.2782059,-40.85340118,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",13.08333333,"24604016.abf",-70.46347809,-130.2779388,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",13.16666667,"24604016.abf",-48.72372437,-49.94442749,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",13.25,"24604016.abf",-110.2086105,-105.325798,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",13.33333333,"24604016.abf",-56.81891251,-57.42926407,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",13.41666667,"24604016.abf",-61.44473267,-102.9486389,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",13.5,"24604016.abf",-114.6818466,-111.6300888,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",13.58333333,"24604016.abf",-60.15978241,-147.4400635,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",13.66666667,"24604016.abf",-63.83795547,-86.42095947,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",13.75,"24604016.abf",-134.9840698,-59.30047226,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",13.83333333,"24604016.abf",-78.81565857,-106.2814789,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",13.91666667,"24604016.abf",-56.13628006,-58.57768631,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",14,"24604016.abf",-64.76954651,-149.6084137,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",14.08333333,"24604016.abf",-33.95482254,-124.28685,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",14.16666667,"24604016.abf",-43.59998322,-91.20740509,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",14.25,"24604016.abf",-62.9947052,-89.85017395,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",14.33333333,"24604016.abf",-123.9897079,-72.7201767,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",14.41666667,"24604016.abf",-122.4397354,-101.6877823,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",14.5,"24604016.abf",-111.5015945,-45.58362579,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",14.58333333,"24604016.abf",-60.49708176,-104.4423981,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",14.66666667,"24604016.abf",-96.6925354,-58.85073853,NA,NA,34,103,2,"103.2.1",NA
"HG","Glutamate","Female","PPP_and_HNMPA",14.75,"24604016.abf",-162.7068787,-44.9090271,NA,NA,34,103,2,"103.2.1",NA
